Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
41292,kbEVlzQLcYS3JSQPG9QMOQ,Liberty Bell Center,6th St & Chesnut St,Philadelphia,PA,19106,39.9495774962,-75.1503095688,4.0,618,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Local Services, Public Services & Government, Landmarks & Historical Buildings, Local Flavor","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}"
42818,efM9aa7I7rqlalixLevDmg,Lone Elk Park,1 Lone Elk Park Rd,Valley Park,MO,63088,38.536306,-90.537642,4.5,81,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Public Services & Government, Landmarks & Historical Buildings, Parks, Active Life",
43924,gQYUyfiX0q0uTnueAyeqLA,The Gateway Arch,11 N 4th St,Saint Louis,MO,63102,38.6256744,-90.1892739,4.0,568,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False'}","Active Life, Tours, Parks, Public Services & Government, Museums, Arts & Entertainment, Landmarks & Historical Buildings, Hotels & Travel","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}"
44265,pxZAz8pv18wK_t-m8WpN0g,Spruce Street Harbor Park,121 N Columbus Blvd,Philadelphia,PA,19106,39.9445424967,-75.1414754636,4.0,385,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Active Life","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}"
44337,nbgZph_pt49eMCXbDHfXfA,Indiana War Memorial ,431 North Meridian St,Indianapolis,IN,46204,39.773386,-86.156943,4.5,55,1,,"Public Services & Government, Arts & Entertainment, Museums, Landmarks & Historical Buildings","{'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
45316,f16XBh0ZDktiWNqWsPYphw,Catalina State Park,11570 N Oracle Rd,Tucson,AZ,85737,32.418663381100004,-110.9372028,4.5,99,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Hotels & Travel, Hiking, Active Life, Campgrounds, Parks","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:0', 'Saturday': '5:0-22:0', 'Sunday': '5:0-22:0'}"
45335,LmKpHMXSsm36viJOGVodFw,Missouri Botanical Garden,4344 Shaw Blvd,Saint Louis,MO,63110,38.616109,-90.258071,4.5,468,1,"{'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Alcohol': 'None', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False'}","Botanical Gardens, Tours, Hotels & Travel, Antiques, Shopping, Parks, Farmers Market, Museums, Active Life, Festivals, Home & Garden, Arts & Entertainment, Nurseries & Gardening, Food","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '9:0-17:0'}"
45617,BXXdejmA_rJpMD2MBKCyGA,Cathedral Basilica of Saint Louis,4431 Lindell Blvd,Saint Louis,MO,63108,38.6425078,-90.2547064,5.0,148,1,,"Churches, Landmarks & Historical Buildings, Education, Religious Organizations, Public Services & Government","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}"
45984,t4Xg0j6xTJLph5Tb1VaMOw,The Butterfly House,15193 Olive Blvd,Chesterfield,MO,63017,38.6645754987,-90.5428576467,4.5,94,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Parks, Botanical Gardens, Hotels & Travel, Local Flavor, Tours, Active Life, Event Planning & Services, Venues & Event Spaces, Museums, Arts & Entertainment","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
48342,-9ZNA22YhFlvTdLDYjvNdA,Cathedral-Basilica of St. Louis King of France,615 Pere Antoine Aly,New Orleans,LA,70116,29.9579567,-90.0636679,4.5,201,1,{'ByAppointmentOnly': 'False'},"Landmarks & Historical Buildings, Public Services & Government, Hotels & Travel, Churches, Religious Organizations, Tours",
48672,LQIoQ4ZOXFg2iCb529b_Cg,Franklin Square,200 N 6th St,Philadelphia,PA,19106,39.9556999,-75.1501373,4.0,129,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Parks, Active Life","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
49058,TdvI2kA0zslVlFS8a8YuTQ,The Sydney and Walda Besthoff Sculpture Garden,1 Collins Diboll Cir,New Orleans,LA,70124,29.985983,-90.094271,5.0,98,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False'}","Active Life, Arts & Entertainment, Parks","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}"
49176,yxhBKf15VrDRjNGm1Mi_eg,Newfields: 100 Acres Art and Nature Park,4000 Michigan Rd,Indianapolis,IN,46208,39.8268077738,-86.1890302058,4.5,86,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'BikeParking': 'True'}","Hiking, Parks, Active Life","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
50802,_Q-LbdtbUdP7uQuQ5CNjgg,John Heinz National Wildlife Refuge at Tinicum,8601 Lindbergh Blvd,Philadelphia,PA,19153,39.8915607,-75.25734,4.5,84,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True'}","Landmarks & Historical Buildings, Zoos, Hiking, Public Services & Government, Parks, Education, Active Life",
52036,aFQ6VawiwxegQhVmHOVWow,Shoreline Park,1237 Shoreline Dr,Santa Barbara,CA,93109,34.3970947,-119.7064813,4.5,82,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True'}","Parks, Active Life",
52403,a3YGrsA5i1JSgs7g0tOefw,Garfield Park Conservatory and Sunken Gardens,2505 Conservatory Dr,Indianapolis,IN,46203,39.7322643,-86.1413638,4.5,117,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Active Life, Botanical Gardens, Arts & Entertainment","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}"
52912,gF89sbV7mr0SYBKetRFwwQ,Boise River Greenbelt,700 S Capitol Blvd,Boise,ID,83706,43.6077228,-116.1989268,5.0,55,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Parks, Active Life, Hiking",
54612,AoaQIboLkuj0xi7g6q9-2A,The Muny,1 Theatre Dr,Saint Louis,MO,63112,38.640170956,-90.2801513672,4.5,103,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True'}","Performing Arts, Local Services, Active Life, Event Planning & Services, Parks, Arts & Entertainment, Community Service/Non-Profit, Stadiums & Arenas, Local Flavor","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
55474,CBygzH3_5D_W23q9M7FaNg,Independence National Historical Park,143 S 3rd St,Philadelphia,PA,19106,39.9472668,-75.14594,4.5,148,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Landmarks & Historical Buildings, Public Services & Government","{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-18:0', 'Saturday': '8:30-18:0', 'Sunday': '8:30-18:0'}"
57526,A6R7tIKLHZQL8pnazzX7RA,Vinoy Park,501 5th Ave NE,St. Petersburg,FL,33705,27.7776235,-82.6259878,4.5,82,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Active Life","{'Monday': '6:30-19:30', 'Tuesday': '6:30-19:30', 'Wednesday': '6:30-19:30', 'Thursday': '6:30-19:30', 'Friday': '6:30-19:30', 'Saturday': '6:30-19:30', 'Sunday': '6:30-19:30'}"
57597,v0lU6_hAA1sa92DNWBHK4A,Urban Air Adventure Park - Reno,2210 Harvard Way,Reno,NV,89502,39.5025493287,-119.7838235646,4.0,110,1,"{'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Active Life, Challenge Courses, Climbing, Trampoline Parks","{'Monday': '12:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
58218,rryEC-u2GnR0Z2_l_bUXtA,Andrew Jackson's Hermitage,4580 Rachel's Ln,Nashville,TN,37076,36.2150124,-86.6129494,4.5,290,1,"{'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True'}","Arts & Entertainment, Local Flavor, Museums, Education, Tours, Elementary Schools, Landmarks & Historical Buildings, Historical Tours, Public Services & Government, Hotels & Travel","{'Monday': '0:0-0:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
61512,ALI7emV1MbnjytCsNzEqqQ,Bayshore Linear Park Trail,312 Bayshore Blvd,Tampa,FL,33606,27.9410903,-82.4595911,4.5,59,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Parks, Active Life","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}"
61538,5aOBHxCTNoJ6fhF6KFHSWQ,Cypress Point Park,5620 W Cypress St,Tampa,FL,33607,27.9507018006,-82.5451550736,4.0,67,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True'}","Parks, Active Life",
62336,DC4pCe58a8YwsgL_jUuwMQ,Titan Missile Museum,1580 W Duval Mine Rd,Sahuarita,AZ,85614,31.9027108,-110.9994226,4.5,203,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False'}","Landmarks & Historical Buildings, Museums, Arts & Entertainment, Public Services & Government","{'Monday': '9:45-17:0', 'Tuesday': '9:45-17:0', 'Wednesday': '9:45-17:0', 'Thursday': '9:45-17:0', 'Friday': '9:45-17:0', 'Saturday': '8:45-17:0', 'Sunday': '9:45-17:0'}"
63954,5Us-B-4XEzrysCQsSAnF9A,Tyler State Park,101 Swamp Rd,Newtown,PA,18940,40.232156,-74.976307,4.5,82,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'BikeParking': 'True'}","Active Life, Disc Golf, Golf, Hiking, Parks","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
65638,OmMzmi6Ny1sag3JlgBRcYw,Dilworth Park,1 S 15th St,Philadelphia,PA,19102,39.952505,-75.165131,4.5,60,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True'}","Parks, Shopping, Active Life, Shopping Centers","{'Monday': '6:0-1:0', 'Tuesday': '6:0-1:0', 'Wednesday': '6:0-1:0', 'Thursday': '6:0-1:0', 'Friday': '6:0-1:0', 'Saturday': '6:0-1:0', 'Sunday': '6:0-1:0'}"
66506,3woevNT4gDDZWTFf94qlCg,Elfreth's Alley,126 Elfreths Aly,Philadelphia,PA,19106,39.9527511597,-75.1424942017,4.5,61,1,,"Landmarks & Historical Buildings, Tours, Public Services & Government, Hotels & Travel","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}"
67151,e1L8B0LggAay_zp_s73sXA,Altitude Trampoline Park - Tampa,"4340 W Hillsborough Ave, Ste 350",Tampa,FL,33614,27.9944106,-82.51512646,4.0,53,1,"{'GoodForKids': 'True', 'BikeParking': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Kids Activities, Climbing, Trampoline Parks, Active Life, Event Planning & Services, Party & Event Planning","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-18:0', 'Saturday': '12:0-23:0', 'Sunday': '11:0-21:0'}"
69149,7R5l6ScZ9c9UyTACMZp43Q,Creve Coeur Lake,2143 Creve Coeur Mill Rd,Saint Louis,MO,63146,38.7090893274,-90.4914665222,4.5,75,1,"{'GoodForKids': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Hiking, Parks, Active Life","{'Monday': '8:0-20:30', 'Tuesday': '8:0-20:30', 'Wednesday': '8:0-20:30', 'Thursday': '8:0-20:30', 'Friday': '8:0-20:30', 'Saturday': '8:0-20:30', 'Sunday': '8:0-20:30'}"
69298,zafEaH7VOUkd8-9wFlnlmw,Jackson Square,506 C St Peter St,New Orleans,LA,70116,29.9574763287,-90.0629406498,4.5,453,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Parks, Active Life",
70766,gPnjAS3OArRGNCwMKSg_0Q,Delaware Memorial Bridge,US 40,Wilmington,DE,19802,39.689224,-75.519047,4.0,87,1,{'ByAppointmentOnly': 'False'},"Public Services & Government, Hotels & Travel, Landmarks & Historical Buildings, Transportation","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
70995,73esU0u3hYIPPqCScAA2HQ,Centennial Park,2500 W End Ave,Nashville,TN,37203,36.149064,-86.811993,4.5,210,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True'}","Active Life, Parks",
71305,2-qIaZy7A6WWXSPfyX60eA,Percy Warner Park,2500 Old Hickory Blvd,Nashville,TN,37221,36.055337,-86.890643,4.5,112,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'DogsAllowed': 'True'}","Hiking, Active Life, Parks",
71812,MLAElwGFXThzlMP1vJ1gNQ,Old Idaho Penitentiary,2445 Old Penitentiary Rd,Boise,ID,83712,43.602805,-116.1619611,4.5,104,1,"{'GoodForKids': 'True', 'WiFi': ""u'no'"", 'DogsAllowed': 'False'}","Historical Tours, Hotels & Travel, Tours, Arts & Entertainment, Landmarks & Historical Buildings, Public Services & Government, Museums","{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
71947,aQZRMPH4ClppMCqfnshR9A,Cira Green,80 S 30th St,Philadelphia,PA,19104,39.9526731445,-75.183339,4.0,62,1,"{'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}","Parks, Active Life","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}"
72650,jNHYEB0ZbdVoa_zN5nOOUg,Sawgrass Lake Park,7400 25th St N,Saint Petersburg,FL,33702,27.841112,-82.669933,4.5,93,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True'}","Active Life, Hiking, Parks","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
73288,Ib9HV7ekw459jM1Ksdiyiw,Independence Hall,520 Chestnut St,Philadelphia,PA,19106,39.9488980012,-75.1500296367,4.5,346,1,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}""}","Public Services & Government, Landmarks & Historical Buildings","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:30-17:0', 'Sunday': '8:30-17:0'}"
73311,6U7yMMapY7sEe3EFDRtRBg,Weedon Island Preserve,1800 Weedon Dr NE,St. Petersburg,FL,33702,27.8477317,-82.6071116,4.5,81,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Rafting/Kayaking, Arts & Entertainment, Hiking, Parks, Active Life, Cultural Center","{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
74279,UtWJ6ULL3Pw9B9LXw4uSNQ,One Liberty Observation Deck,1650 Market St,Philadelphia,PA,19103,39.952659,-75.1680966,4.0,160,0,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Local Flavor, Venues & Event Spaces, Event Planning & Services, Public Services & Government, Landmarks & Historical Buildings, Tours, Hotels & Travel, Arts & Entertainment, Observatories","{'Tuesday': '10:0-15:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-20:0'}"
74858,aIHK5vqew7X2T3fDC57D3w,White River State Park,801 W Washington St,Indianapolis,IN,46204,39.7665083,-86.1706143,5.0,85,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Museums, Arts & Entertainment, Music Venues, Public Services & Government, Parks, Nightlife, Active Life, Landmarks & Historical Buildings","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}"
78165,8D3-fpqW7R8hMujSCTdaiw,Hillsborough River State Park,15402 N US Hwy 301,Thonotosassa,FL,33592,28.14461,-82.224508,4.5,55,1,"{'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'GoodForKids': 'True'}","Parks, Swimming Pools, Active Life, Hiking, Fishing","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
78574,XhdTyY6JKMFj29PEJx-zfw,Clark Park,43RD And Baltimore,Philadelphia,PA,19104,39.9495541,-75.2092403,4.5,71,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Local Flavor, Parks, Active Life",
82573,fJjwvjGAqDgOILaJrX2WRw,The Historic New Orleans Collection,533 Royal St,New Orleans,LA,70130,29.957248,-90.065994,4.5,71,1,"{'GoodForKids': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False'}","Landmarks & Historical Buildings, Arts & Entertainment, Public Services & Government, Tours, Museums, Hotels & Travel","{'Tuesday': '9:30-16:30', 'Wednesday': '9:30-16:30', 'Thursday': '9:30-16:30', 'Friday': '9:30-16:30', 'Saturday': '9:30-16:30', 'Sunday': '10:30-16:30'}"
84420,XjT5SB3cAzPWKGdjf8MCyA,Race Street Pier,Race St & N Columbus Blvd,Philadelphia,PA,19106,39.9532324138,-75.1398003101,4.5,51,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Parks, Active Life","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
84425,L94oj4C7ulosrxPatm0OZg,Valley Forge National Historical Park,1400 N Outer Line Dr,King of Prussia,PA,19406,40.101055,-75.421996,4.5,188,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Landmarks & Historical Buildings, Parks, Public Services & Government, Active Life","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
88331,ZF0tt7hn6WK3-aNWgtLcFA,Eastern State Penitentiary Historic Site,2027 Fairmount Ave,Philadelphia,PA,19130,39.9683684,-75.1726552,4.5,827,1,{'ByAppointmentOnly': 'False'},"Landmarks & Historical Buildings, Public Services & Government","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}"
